,0,1,2,3
0,0.0051959003,-0.007983511,-0.13796376,-0.779314
1,-0.024825703,-0.020970654,0.049048964,0.1666662
2,-0.0018678661,-0.010328892,0.1474099,0.019239932
3,0.017501174,-0.038109608,-0.100092664,-0.2523889
4,-0.021321561,-0.010538507,-0.11901407,-0.19044226
5,0.025646176,-0.016250746,-0.03605343,-0.017445873
6,0.038202222,-0.047153156,-0.3895495,-0.28975588
7,-0.0074260114,-0.041472927,-0.028960854,-0.121998645
8,0.008149801,-0.008104235,-0.043605614,0.045402482
9,0.05384531,-0.07744692,-0.1818566,-0.9055586
10,-0.009566346,-0.043371484,-0.112479515,0.24677926
11,-0.0070978794,-0.008883189,0.15277821,-0.013225153
12,0.020144206,-0.03376076,-0.2894005,-0.35285008
13,-0.034514096,-0.0115054045,-0.23262918,-0.32738283
14,0.020711608,-0.030634012,-0.08123818,-0.07648994
15,0.003262544,-0.049529392,-0.63961464,-0.30423144
16,0.0037560659,-0.04377065,-0.06932312,-0.23524055
17,0.041032374,-0.037422996,-0.10659714,-0.017749742
18,0.021642894,-0.04824566,-0.21564248,-0.88893837
19,-0.0030915756,-0.01816119,-0.18166906,0.2569968
20,-0.03525911,-0.004247538,0.08841364,-0.038436517
21,0.014341224,-0.01545197,-0.28083184,-0.38920954
22,-0.034957595,-0.00463335,-0.18428923,-0.30954817
23,0.00032827258,-0.019053942,-0.07759541,-0.02689606
24,0.074683264,-0.05927498,-0.6100907,-0.3188417
25,-0.004007857,-0.03686264,-0.076463,-0.249995
26,0.029777925,-0.008914607,-0.15634476,-0.004100114
27,0.11521945,0.069100745,-0.30383652,-0.8561404
28,0.051283527,-0.017058477,-0.31937656,0.25682494
29,-0.01064912,-0.0012556671,0.022020087,-0.034126624
30,0.062120903,0.048882276,-0.49019107,-0.54360884
31,0.0037643698,0.0070268307,-0.27675685,-0.3062196
32,-0.0021215752,-0.009772682,-0.118969664,-0.10781088
33,0.12767313,-0.0118656615,-0.7502021,-0.4172818
34,0.03240145,-0.005013084,-0.089758456,-0.29265505
35,0.020779755,0.014576608,-0.1381442,0.0196996
36,0.14711075,0.06703946,-0.31682998,-0.8066103
37,0.111886345,-0.027691467,-0.21502915,0.2868927
38,0.026378162,-0.0050623007,0.08910543,-0.030682951
39,0.09576928,0.07639188,-0.5173818,-0.5751117
40,0.038166013,-0.007970909,-0.26453727,-0.29583833
41,0.02628884,-0.01645593,-0.09354246,-0.15574434
42,0.1167442,0.060459744,-0.6950352,-0.490543
43,0.04228909,3.0224212e-05,-0.12090114,-0.25749063
44,0.0356157,0.037544426,-0.11423439,-0.0012225062
45,0.158269,-0.012936183,-0.19349751,-0.7676815
46,0.07311982,-0.01477903,-0.10840935,0.28217113
47,0.038145542,0.0050805556,0.1265939,-0.0154346675
48,0.099997155,0.020515881,-0.38407704,-0.48933968
49,0.0538272,0.020164093,-0.21251735,-0.25969207
50,0.038279146,-0.0039959997,-0.08149724,-0.18962967
51,0.113109715,-0.003922475,-0.65580684,-0.43435735
52,0.01608672,-0.012917338,-0.17541692,-0.2495206
53,0.024977721,0.03700508,-0.10865274,-0.13275562
54,0.1851052,-0.08319197,-0.17859045,-0.81892884
55,0.032566883,-0.017409086,-0.046441443,0.20199391
56,0.056525234,0.00448413,0.1263153,-0.039313458
57,0.10788259,-0.089001104,-0.36953694,-0.5078735
58,0.042722087,0.01627205,-0.21447992,-0.2797723
59,0.027897231,0.001837692,-0.09055562,-0.18278635
60,0.12902448,-0.12179645,-0.6208653,-0.42686015
61,-0.010993851,-0.043817185,-0.17689547,-0.26648015
62,0.015239667,0.046352312,-0.15554251,-0.15386258
63,0.16325366,-0.080326565,-0.2968489,-0.80611604
64,0.02823405,-0.016841592,-0.10994709,0.16470893
65,0.065090194,0.0065445337,0.16221114,-0.03918335
66,0.11542733,-0.12632455,-0.3896429,-0.49109414
67,0.013535188,0.0018573197,-0.27522147,-0.3162717
68,0.020109247,-0.006628445,-0.079532504,-0.13643596
69,0.09572555,-0.16024134,-0.6890606,-0.40325648
70,-0.016386556,-0.054959297,-0.114826515,-0.27464798
71,0.045880068,0.036987964,-0.12258561,-0.05112374
72,0.06850757,-0.04878,-0.31670716,-0.7948542
73,0.049617294,-0.013896544,-0.11250921,0.23512298
74,0.04645155,-0.0013085657,0.12389798,-0.028616719
75,0.06765055,-0.076335825,-0.34363174,-0.40813875
76,0.0003403367,0.020465769,-0.22871038,-0.26293245
77,0.011123942,-0.017768973,-0.07545334,-0.07514486
78,0.08550268,-0.10417001,-0.7290697,-0.3373961
79,0.0020822538,-0.025267774,-0.06271599,-0.19914693
80,0.042619437,-0.007967923,-0.08377047,0.050465897
81,0.026693214,-0.038583487,-0.28872266,-0.7364147
82,0.040282663,-0.0191593,-0.14971036,0.25999728
83,0.033850066,0.0033232442,0.083000794,-0.032709077
84,0.026863484,-0.035208214,-0.3778062,-0.36184916
85,-0.005284966,0.016447062,-0.1522202,-0.19279289
86,0.008617224,-0.01349584,-0.07414591,-0.015661642
87,0.0779707,-0.07964261,-0.7198746,-0.32546955
88,0.008432627,-0.010094641,0.0010099038,-0.12804812
89,0.035875227,-0.0095243715,-0.08381954,0.06326524
90,0.013688391,-0.03442803,-0.2578867,-0.6352564
91,0.035758536,-0.018403096,-0.16120166,0.22335547
92,0.025117464,0.011101871,0.07276791,-0.013879113
93,0.021942515,-0.017396832,-0.37815896,-0.25828922
94,-0.0002973722,0.014246436,-0.08212435,-0.09977212
95,0.008176741,-0.0028562392,-0.060344707,-0.019566912
96,0.076409325,-0.08355675,-0.6812895,-0.27947134
97,0.023377798,-0.003713184,0.040149115,-0.08724735
98,0.03439624,-0.028315682,-0.055948894,0.091828704
99,0.010737931,-0.024371473,-0.23874809,-0.6258347
100,0.024008546,-0.028286487,-0.10559263,0.21030772
101,0.0024245214,0.011416272,0.09096931,0.01087185
102,0.00405358,-0.0051536025,-0.32909918,-0.21728608
103,-0.012718983,0.0129191885,-0.0549522,-0.057780035
104,0.0053502447,-0.0026664159,-0.05455089,-0.032419227
105,0.041363213,-0.07378598,-0.62530655,-0.2561456
106,0.016384609,-0.008263147,0.047934145,-0.0559958
107,0.040113956,-0.02369091,-0.033422243,0.09816612
108,0.015067397,-0.031045273,-0.21882348,-0.57536876
109,0.006842424,-0.027630659,-0.028926492,0.19313782
110,-0.012952112,0.0031931992,0.088170364,0.022359867
111,0.011159082,-0.0075226137,-0.22384779,-0.14926644
112,-0.021966249,0.011600613,-0.023390707,-0.010464489
113,0.004852879,-0.003188333,-0.06656921,-0.041297548
114,0.03437676,-0.070892714,-0.5517535,-0.258933
115,-0.00073080417,-0.015904851,0.059548967,-0.0019417703
116,0.033621717,-0.034297492,-0.02564687,0.10915351
117,0.010829618,-0.03558488,-0.20778862,-0.5745107
118,-0.0026279846,-0.024640564,-0.018005855,0.17763942
119,-0.018621642,0.0010350167,0.08765739,0.023927856
120,0.005851635,-0.014237864,-0.20251378,-0.1275893
121,-0.025817573,0.0113220895,-0.014576968,-0.013099544
122,0.0065109683,-0.0042792796,-0.070874244,-0.044065833
123,0.03088807,-0.068122864,-0.5487269,-0.26058573
124,-0.0047257817,-0.018200224,0.06397313,0.0017964765
125,0.030364208,-0.042656094,-0.015547592,0.10257462
126,-3.992347e-05,-0.041073292,-0.21544221,-0.6087433
127,-0.0036460492,-0.03060154,-0.052815802,0.18005285
128,-0.016990032,0.0011237276,0.08323093,0.011487037
129,-0.01008279,-0.016419657,-0.23381852,-0.14980489
130,-0.028618723,0.005390935,-0.037798714,-0.05822373
131,0.009601542,-0.009680899,-0.076903775,-0.049681053
132,0.023958787,-0.07053475,-0.5812023,-0.2615221
133,0.002110877,-0.023630591,0.0415219,-0.020505361
134,0.026849538,-0.05204369,-0.016197585,0.0924265
135,0.014311762,-0.04723698,-0.19065118,-0.65105045
136,-0.008242037,-0.03397338,-0.0621152,0.18364444
137,-0.013987478,-0.001987602,0.08029415,-0.011412941
138,-0.008659716,-0.021776445,-0.2294569,-0.18100029
139,-0.036071524,-0.0028831915,-0.067501545,-0.10901276
140,0.016521916,-0.017043725,-0.09702282,-0.051063605
141,0.03430735,-0.07289308,-0.5845076,-0.26719174
142,0.012175528,-0.03203383,0.0036454275,-0.05349151
143,0.025331264,-0.05054419,-0.031542998,0.07582393
144,0.034683257,-0.07558565,-0.13504894,-0.67121017
145,-0.007540467,-0.036510363,-0.063781984,0.19829819
146,-0.023076657,-0.0048898067,0.103657536,-0.011482865
147,-0.006483553,-0.035919122,-0.21706288,-0.1880799
148,-0.033523105,-0.007975784,-0.10507876,-0.15846512
149,0.01707016,-0.022813944,-0.11466889,-0.038193375
150,0.043248855,-0.08341789,-0.57306343,-0.27762356
151,0.02408231,-0.03396371,-0.013901696,-0.08045357
152,0.019560326,-0.056258418,-0.04788449,0.08100987
153,0.058226317,-0.09810289,-0.046885952,-0.7010232
154,-0.0060638892,-0.03573678,-0.032722004,0.21169323
155,-0.023385733,-0.011911175,0.14871155,-0.0013625771
156,0.0021850069,-0.059153832,-0.16771992,-0.1967667
157,-0.02592404,-0.01277253,-0.11200313,-0.19897792
158,0.018258644,-0.03339177,-0.12799267,-0.042686775
159,0.062736414,-0.09186975,-0.5043183,-0.28849643
160,0.021456772,-0.037702784,-0.014392301,-0.118052624
161,0.014645883,-0.048636753,-0.06966382,0.067031294
162,0.090757824,-0.085943624,-0.02593252,-0.7916504
163,-0.025605354,-0.034796853,-0.015838377,0.22942042
164,-0.0054377634,-0.011404673,0.18194246,0.028794225
165,-0.0004737944,-0.082822144,-0.16904886,-0.23794562
166,-0.019113667,-0.0109898625,-0.08296062,-0.19394463
167,0.013380559,-0.029636102,-0.11221698,-0.06549104
168,0.06180345,-0.10029637,-0.43037087,-0.33659428
169,0.016773738,-0.02778984,0.031195499,-0.14832127
170,0.009022327,-0.030859554,-0.08527391,0.07270233
171,0.12869424,-0.035892703,-0.0074959695,-0.8411654
172,-0.029743075,-0.028661614,0.013543606,0.22682345
173,0.006133302,-0.0030803264,0.15022027,0.041337743
174,-0.0071534785,-0.08300247,-0.12768537,-0.2937643
175,-0.0037970436,-0.004177138,-0.039799925,-0.12561277
176,0.025553301,-0.019932766,-0.08847079,-0.14060211
177,0.08446869,-0.06395595,-0.37058508,-0.39092636
178,0.010888739,-0.027700962,0.081032276,-0.16571203
179,0.002171969,-0.008089131,-0.08602628,0.04102867
180,0.15011883,0.010389423,-0.05525876,-0.8156049
181,-0.036116812,-0.020202866,0.05365198,0.21073821
182,0.02506797,0.008949859,0.12899104,0.057213753
183,0.021914773,-0.051734496,-0.07215758,-0.21340376
184,0.008283023,0.004533915,-0.021321427,-0.08390293
185,0.035496946,0.014009336,-0.0930084,-0.16923505
186,0.08144105,0.01608434,-0.35012174,-0.42593217
187,0.036877826,0.007823963,0.093129635,-0.12206381
188,-0.015042906,-0.02138482,-0.102357194,0.022838637
189,0.10680214,0.01054441,-0.14482833,-0.76846564
190,-0.011642828,-0.016680378,0.014173448,0.186858
191,0.07299818,0.0134550845,0.09869392,0.057646543
192,0.012352627,-0.017108362,-0.097869396,-0.13123798
193,0.033718813,0.034147706,0.0069781393,-0.09049591
194,0.03610997,0.0407515,-0.09079532,-0.121238865
195,0.043560863,0.045241747,-0.4532803,-0.47999406
196,0.03016913,0.02341111,0.030374102,0.011300042
