,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
10,0.6081063,0.47294125,1.2083635,1.2853267,1.1616862,1.3642542,0.94414115,1.2684573,1.6112311,2.1304283,2.2551637,2.086161,1.8837682,1.4571234,1.0818214,0.69530493,0.71317905,0.826577,0.9907596,1.2754117,1.4989154,1.5597302,1.3376231,1.0673008,0.86246604,0.722875,0.1466796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0454593,1.4224367,1.4772011,1.3498263,1.0793092,0.9088502,0.6461163,0.52943355,0.5629758,0.2959152,0.3550023,0.83556557,0.8384212,1.1326318,0.9665496,0.5269682,0.108510256,0.766334,0.8870234,0.6161845,0.49338314,0.5241062
11,0.2655648,0.61343104,1.6097956,1.4789393,1.1026893,1.3307186,0.59432954,0.49819317,0.6479668,0.81508654,0.9080007,0.96437514,1.1908092,1.0640221,0.69994164,0.632562,0.864667,0.8197038,0.53471255,1.095973,1.3856902,1.584861,1.320674,0.34540507,0.3309873,0.8994334,0.9897033,0.29679897,0.0,0.0,0.0,0.0,0.0,0.0,0.016079862,0.44496623,0.8346345,1.235459,1.2273557,1.0050031,1.1196094,0.86900425,0.57885593,0.5563967,0.8666066,0.8530283,0.4907989,0.6565638,1.4171798,1.2931374,0.31315055,0.6806663,0.59662974,0.3172386,0.34652838,0.6810883
12,0.0,0.86494356,1.8725666,1.6999811,1.4438432,1.9757106,1.1912975,0.935462,1.0452244,0.9469837,0.6781285,0.6027447,0.5271339,0.38110378,0.15423676,0.9292849,1.4969127,1.4520497,0.82991934,0.90950346,1.6206744,1.8013748,1.0351546,0.09072925,0.57349205,1.6811659,2.48872,2.9373724,2.6090524,1.8529435,1.9567711,1.84037,1.9241554,2.0302277,1.3072875,0.0,0.0,1.0105414,1.2719753,1.0084883,0.9822625,1.0942986,0.8306737,1.3148701,1.4326432,1.1476699,0.93847334,1.1759315,2.0339766,2.0528452,1.2498009,1.174898,0.89976,0.41886723,0.29693264,0.78677934
13,0.0,0.5728327,1.382352,1.0665929,0.6196733,1.2124825,1.0032884,1.0953536,1.4633819,1.7923005,1.6314168,1.5940139,1.2290384,0.6231706,0.3633798,0.89038557,1.7120819,1.846157,1.2895336,1.0039058,1.6511645,1.4486231,0.68181443,0.13461222,0.092812866,1.0267062,2.2124333,2.3901181,1.8793677,1.3865136,1.1726949,0.2933589,1.1679465,2.4739008,1.4036568,0.95021945,1.2161708,1.4571323,1.4445637,1.0767856,1.2894309,0.92265075,0.48304817,0.61888486,0.9358813,0.99254596,1.5902557,1.2995456,1.2961794,1.7509637,1.4396483,1.5378567,1.2568617,0.7097423,0.4891582,0.69740975
14,0.14126343,0.45520666,1.0343767,1.2947049,0.77104694,1.2159163,0.52531576,0.2051995,0.01007903,0.0,0.0,0.5227901,0.7555813,0.74482614,0.6143776,0.8804047,1.844763,2.336637,1.7266413,1.7204227,1.4530278,0.63855827,0.24282886,0.0,0.0,0.0,0.8884014,0.4845202,0.03056743,0.14614226,0.09699811,0.0,0.0,0.0,0.0,0.3981902,1.7516595,1.681673,1.2174293,0.883652,1.2195756,0.45632473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57169676,1.287868,1.632415,1.3698176,0.800465,0.64262897,0.6985373
15,0.5079037,0.71243155,0.9792689,1.1510818,0.8671186,1.2749295,0.56092036,0.07612951,0.0,0.0,0.0,0.0,0.0,0.22507925,0.0,0.0,0.06150843,0.7007639,0.38056323,0.725366,1.05487,0.57116854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46925017,1.1010582,0.67973834,0.067817226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2979879,0.88985497,1.6567054,1.9367911,1.1710119,0.6459037,0.6635257
16,0.7810421,0.6294556,0.3611485,1.06428,0.6158632,0.8760707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62591255,1.3519468,1.7734742,1.2825668,0.5693595,0.5400503
17,0.382462,0.33842188,0.27796933,0.974648,0.33837488,0.32249263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8690202,1.8738396,1.5103399,0.6004659,0.7290978
18,0.034783322,0.6038544,0.54322964,0.94368774,0.28416207,0.48104087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9358188,1.1922699,0.6780012,0.8586779
19,0.0,0.74949074,0.5326563,0.50868005,0.15215565,0.6684042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25407705,0.44475272,0.6096741,0.8331569
20,0.0,0.8012916,0.49095017,0.50811094,0.46558967,0.68627965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7412662,0.92450833
21,0.0,0.91177166,0.85443574,1.1669455,1.6608756,1.5422602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47181812,0.0,0.6140345,0.8482611
22,0.0,0.95040846,0.92300797,1.5768836,2.3851123,1.1539176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4156528,0.69777757,0.6847934,0.9011955
23,0.0,0.73712736,0.91601217,1.7268786,3.3408625,2.3206427,0.24333732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87197244,1.972226,1.2767671,0.62323266,0.88129485
24,0.0,0.6722486,0.7733217,1.2943999,3.3558288,2.8989449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8460178,1.8914768,1.1874667,0.51072437,0.8334516
25,0.0,0.67440784,0.58636963,1.2480111,2.5541966,2.4525263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20589618,1.1962512,0.8578044,0.30343613,0.79544437
26,0.0,0.45773137,0.0,0.5124802,1.5936391,1.9402558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7879161,0.5135581,0.11624399,0.71346486
27,0.0,0.21903239,0.0,0.16295917,1.4375298,2.3555403,0.03950261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3851703,0.5094848,0.037483487,0.61983025
28,0.052137394,0.07293148,0.0,0.13997395,1.1305501,1.7554367,0.15016685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06712137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39956102,0.77966833,0.15515372,0.6760905
29,0.007364031,0.16889222,0.030616183,0.59081143,1.1560355,1.651134,0.5315973,0.17306842,0.12564555,0.27137,0.07914306,0.018133637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5923582,0.0,0.0,0.0,0.0,0.0,0.0,0.023432348,0.30568784,0.30332994,0.911005,1.1565697,0.5573758,0.76466894,0.5882203,0.1373464,0.20933183,0.0,0.07690847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6716869,0.8880261,0.6050147,0.7667465
30,0.0,0.0,0.0,0.28583807,0.82307553,1.1384081,0.34040192,0.39117056,0.44224957,0.5607714,0.5212054,0.39919022,0.30635002,0.04563624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059233643,0.19608688,0.21876189,0.42068675,0.12244888,0.0,0.038514327,0.0,0.0,0.0,0.2364431,0.27216414,0.0,0.010695089,0.0,0.34192798,0.07138218,0.5906657,0.51140654,0.83917564,0.71116054,0.87792444
31,0.0,0.0,0.0,0.1367449,0.83336,1.4579601,0.7378533,0.7378886,0.8003054,0.8147403,0.787116,0.680458,0.5896926,0.41753963,0.33351538,0.32358056,0.3826808,0.35705042,0.2497011,0.2395794,0.37043613,0.48063403,0.6984305,0.51794446,0.15324871,0.09243666,0.11753969,0.026229147,0.0,0.30446336,0.5540415,0.44595322,0.33528075,0.29070163,0.40693215,0.5863656,0.5982541,0.6028342,0.40837097,0.2762606,0.3398576,0.34732082,0.3328881,0.3710493,0.39764518,0.43200278,0.23773561,0.33421627,0.4399021,0.562696,0.0895773,0.073657826,0.09945132,0.40943417,0.3887378,0.7982434
32,0.0,0.0,0.0,0.10044877,0.4243921,1.1632199,0.59787995,0.57084775,0.5164479,0.47616014,0.52057034,0.5462384,0.63514084,0.65545917,0.7270741,0.6896894,0.72355956,0.78385025,0.6471008,0.59967524,0.59120435,0.6005983,0.7314072,0.6636919,0.62932795,0.88062716,1.0886607,1.079989,0.9409089,0.93967295,1.1971042,0.89639246,0.9076991,0.8612268,0.71503186,0.7217656,0.71745634,0.80332416,0.8486565,0.77091646,0.7518502,0.626864,0.5699062,0.65161353,0.874276,0.9961579,0.831736,0.75468767,0.74744207,0.8745631,0.5154952,0.20796245,0.3634027,0.32990152,0.21467708,0.6073395
33,0.0,0.23028503,0.0,0.3524776,0.63557607,1.2258375,0.59376204,0.58971083,0.61138904,0.6268736,0.55466306,0.492402,0.44773147,0.4511794,0.5090595,0.5378336,0.5216577,0.5518515,0.4494492,0.4459003,0.39557406,0.34790072,0.51703787,0.64977103,0.8803121,1.3592396,1.5840477,1.4548485,1.2328588,1.1466416,1.2780324,0.96174884,1.0262008,0.9439999,0.7569106,0.7465666,0.7035438,0.72714585,0.7384474,0.72322065,0.63324296,0.5225709,0.43134996,0.46901247,0.66026735,0.82457757,0.8707694,0.7579584,0.6292923,0.64024,0.37798753,0.13581823,0.26203611,0.2301031,0.014214996,0.36260393
34,0.0,0.47058484,0.0,0.22505172,0.4802723,0.68007493,0.22122037,0.29915866,0.46313322,0.5131244,0.4108397,0.25273636,0.19355403,0.18985443,0.19633135,0.19387941,0.23112448,0.29399517,0.30713278,0.37207606,0.5628389,0.64039135,0.6664805,0.8033987,1.0107297,1.1189406,1.1224952,0.89481527,0.629271,0.80016685,0.8943865,0.8785325,1.1687372,1.1741413,1.0166199,0.7910013,0.57930404,0.40126452,0.39930236,0.45440498,0.52848667,0.5427578,0.66312325,0.61934197,0.649519,0.74127483,0.7608786,0.7483294,0.7435242,0.8197456,0.590232,0.3106855,0.42129245,0.33616996,0.0,0.17024386
35,0.0,0.6887343,0.32227948,0.6071117,0.55424327,0.6751995,0.38731176,0.37272787,0.4582616,0.47250342,0.46509802,0.42978892,0.46749264,0.4413182,0.46707517,0.47232836,0.48286542,0.46353313,0.44773236,0.55029386,0.774793,0.78854924,0.6058136,0.5551926,0.7134797,0.83490163,0.7592866,0.47658333,0.2992839,0.5581355,0.831852,0.711101,0.92658055,0.9953789,0.9213254,0.85480475,0.7410526,0.6274426,0.6267033,0.630112,0.73603874,0.7116253,0.73912895,0.687592,0.6715804,0.68800825,0.77429575,0.7569555,0.60919267,0.5634926,0.47124255,0.31326392,0.6696956,0.7127498,0.11656207,0.4759091
36,0.0,0.32056984,0.002630163,0.2261806,0.4536561,0.57938457,0.43552533,0.4533742,0.49173436,0.50594944,0.48949832,0.4736225,0.5113394,0.47073498,0.4249215,0.39493692,0.3803918,0.42478338,0.48777753,0.56793743,0.6653893,0.61840355,0.4048859,0.41732377,0.6037921,0.65042424,0.60232425,0.5296358,0.44031754,0.59255546,0.6384724,0.5191477,0.6287851,0.6570693,0.78282475,0.89417356,0.8688088,0.7333044,0.6949584,0.6590878,0.64274716,0.6067062,0.5871332,0.6083349,0.63864946,0.6717894,0.63958627,0.5681132,0.4895334,0.46989,0.44017994,0.3761482,0.4119947,0.3839195,0.25095922,0.012783889
