,0,1
143,0.8862302,-1.0558246
144,2.6794767,-2.685454
145,2.651498,-2.7111464
146,1.3141747,-1.3316934
147,3.1268566,-2.9424942
148,3.155388,-3.1702003
149,1.710842,-1.7093599
150,2.459084,-2.3041406
151,3.2673428,-3.2546785
152,0.95216507,-1.1441311
153,2.8434906,-2.8270826
154,2.7795944,-2.8530908
155,1.3582941,-1.3622742
156,3.2692814,-3.0820453
157,3.276647,-3.2672052
158,1.7123152,-1.6826981
159,2.5216663,-2.3737252
160,3.265792,-3.2911046
161,0.911459,-1.1046813
162,3.3472807,-3.309103
163,3.2039945,-3.2949052
164,1.3532602,-1.3600278
165,3.7940838,-3.596231
166,3.6788251,-3.65005
167,1.6023929,-1.5404392
168,2.910588,-2.83251
169,3.3489516,-3.4024405
170,0.8111737,-1.0176831
171,3.8580012,-3.7988563
172,3.3241794,-3.4338448
173,1.2035025,-1.1947353
174,4.128076,-3.972338
175,3.6372786,-3.633131
176,1.3280183,-1.2612386
177,3.1629844,-3.1499655
178,3.1889098,-3.2211268
179,0.61378485,-0.8974381
180,4.1732464,-4.1104217
181,3.355002,-3.4408681
182,1.061454,-1.0289286
183,4.3402042,-4.183619
184,3.4917636,-3.4509044
185,1.1101742,-1.1560875
186,3.2873492,-3.2813559
187,2.993181,-3.039685
188,0.5231424,-0.8071991
189,4.0129423,-3.9594588
190,3.192462,-3.2601218
191,0.83355993,-0.76042384
192,4.122955,-3.9765942
193,3.2701032,-3.2969859
194,0.9974284,-1.0971848
195,2.8989635,-2.8355937
196,2.9013772,-2.967608
197,0.5056695,-0.75916183
198,3.905509,-3.8716373
199,3.0603352,-3.034808
200,0.84203297,-0.7614202
201,3.7897203,-3.6153147
202,2.9100616,-2.9920375
203,0.9773991,-1.0799365
204,2.5026312,-2.4308054
205,2.6724768,-2.7279186
206,0.4538455,-0.6689614
207,3.4688516,-3.4498687
208,2.6835628,-2.6436288
209,0.8403328,-0.78259677
210,3.3153007,-3.1132653
211,2.519885,-2.610311
212,0.931489,-1.0286878
213,2.1555681,-2.1100733
214,2.4519944,-2.462575
215,0.4293821,-0.60094357
216,3.0279355,-3.0370889
217,2.4427874,-2.482989
218,0.80046755,-0.7253516
219,2.9876914,-2.7650023
220,2.456106,-2.4787724
221,0.89539874,-0.998852
222,2.000433,-1.9731754
223,2.3525236,-2.3067327
224,0.42617655,-0.5846146
225,2.6848683,-2.7199082
226,2.004846,-2.0480313
227,0.4979502,-0.4752378
228,2.9261892,-2.7542036
229,2.3349743,-2.3379264
230,0.7195188,-0.7982842
231,1.9569504,-1.9378142
232,2.3903606,-2.3299391
233,0.349885,-0.48975113
234,2.7062998,-2.7598367
235,1.9853644,-2.0108757
236,0.44705272,-0.46087444
237,3.085658,-2.9158444
238,2.4474363,-2.475607
239,0.73912406,-0.8077475
240,2.0729868,-2.0506358
241,2.5447402,-2.4879186
242,0.3554927,-0.50667936
243,2.7038324,-2.7503233
244,1.9719354,-1.9908291
245,0.42925435,-0.4573697
246,3.1054282,-2.950085
247,2.457538,-2.496692
248,0.72767264,-0.7856988
249,2.0542536,-2.0295854
250,2.5361178,-2.4965227
251,0.3286872,-0.493207
252,2.7340236,-2.7737274
253,1.9975797,-2.017602
