,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
10,0.025124418,-0.010072923,-0.00378134,0.017811771,-0.27578944,0.115900755,0.8249932,0.64585215,0.33585092,-0.34280166,-0.10532397,-0.28611574,-0.28914097,-0.24270035,0.18357016,-0.5432288,-0.088710085,-0.054389987,0.7207387,0.15631576,-0.25554532,-0.47321844,0.25149968,-1.0574318,-0.5294153,0.078540534,0.8029631,0.23033385,-0.30420667,-0.11114823,0.2682524,0.2846654,-0.114129834,-0.17424509,0.0039651454,-0.35834175,0.23507547,-0.22899324,0.2006228,-0.027713606,0.032073684,-0.27398854,0.35493883,-0.3316891,0.2595299,0.5062896,-0.064914845,0.77531004,0.1167348,-0.34671777,0.3286771,-0.4165269,0.029029198,-0.13291143,0.5618149,-0.026953768,0.21918914,-0.14614947,0.2822331,-0.1352961,-0.47063357,-0.722434,0.07279378,-1.0270673,-0.3502968,-0.39836493,0.3487608,-1.0101427,0.0012780856,-0.20111822,0.10284783,-0.1958192,-0.03969258,-0.058093775,0.5307361,0.61539346,-0.2964913,0.023203105,0.85191005,0.6434587,-0.39847457,-0.18932171,0.4017454,-0.5064742
11,0.0123710325,0.013485564,0.0062271184,-0.015530555,-0.17134319,-1.0437708,0.1538186,0.3590203,0.44885895,-1.1448126,-0.6671898,-0.84742236,0.22003533,-0.9880282,-0.6236152,-0.4008251,0.39416867,-1.0951387,-0.47716138,-0.3454694,0.41329843,-1.1896644,-0.7847172,-1.2479014,-0.46871462,-1.1032883,-0.47950405,-0.63561726,0.49123996,-1.370188,-1.0971518,-0.851454,0.25478917,-0.9037167,-0.7608406,-0.44887164,0.47316995,-1.0604771,-0.80458367,-0.6255216,0.4706577,-0.89781564,-0.7672875,-0.7718182,0.9496903,-0.44041222,-0.7178934,0.5010605,0.43246043,-1.1633722,-0.74093395,-0.39301288,0.3025839,-0.92320985,-0.40715918,0.08062121,0.711046,-1.2885884,-0.7786045,-0.8352931,-0.18930307,-0.84305245,-0.3396616,-1.5322208,0.15954363,-0.82317096,-0.5860178,-1.4334251,0.46473953,-0.81519496,-0.7377233,-0.37027642,0.19233522,-1.0485158,-0.96581125,-0.32783347,0.18597095,-1.1291221,-0.46283185,-0.3026993,0.22062866,-1.1557002,-0.62871724,-0.87169147
12,0.000725884,0.0033079628,-0.0052084196,-0.004526969,-1.3138788,-0.717232,-0.1434824,0.65210396,-0.8292084,-0.85338026,-0.7066332,-0.39331898,-0.92588,-0.7048595,-0.62406325,-0.08411709,-0.9948321,-0.69541687,-0.54285586,-0.08048968,-0.9145892,-0.6928112,-0.6786396,-0.81336606,-1.6187956,-0.643073,-0.64841676,-0.22663029,-1.2845795,-0.84030664,-0.9795525,-0.29668248,-0.710016,-0.63189423,-0.5928116,-0.0830991,-0.87319815,-0.64794844,-0.76651174,-0.07812072,-0.56201226,-0.6152267,-0.7572225,-0.32655203,0.14645301,-0.33116308,-0.5797358,1.1362622,-0.77386373,-0.8117019,-0.48751882,-0.096044764,-0.8287942,-0.6339515,-0.4113398,0.29136688,-0.815017,-0.92900723,-0.8941648,-0.34310216,-0.9861277,-0.57378674,-0.2774011,-1.1783688,-0.9580589,-0.5720209,-0.4193287,-0.60800606,-0.5887608,-0.56368804,-0.74021333,-0.02817255,-0.83878154,-0.5878896,-0.54620814,0.2116334,-1.0876485,-0.69562376,-0.7546938,-0.13463408,-0.7115345,-0.6791743,-0.3120679,-0.12522452
13,-0.019883767,0.008771961,-0.0018772446,0.029405076,1.4839551,-0.037719607,1.908305,0.73620003,1.9700154,-0.17585294,1.1743656,0.21508119,1.968539,-0.028411923,1.7804995,-0.0551496,1.8663756,0.010313947,2.02356,0.48150787,1.7612851,0.21915147,1.6824901,-0.4475577,1.1174523,-0.111130364,2.1489654,0.7566523,1.4663053,-0.0038438074,1.1025051,0.6983908,2.3462784,0.036524124,1.7973442,0.009795645,2.7833428,0.04013806,2.197618,-0.046584547,2.3458354,-0.028853947,1.8717498,0.05533953,1.3760358,-0.1381173,1.0021453,0.7368256,2.6464524,-0.1021475,1.8675646,0.116041586,2.4880698,0.04863005,1.849817,0.14013797,2.4831178,0.0066826018,1.828596,0.05353094,2.999519,0.14760353,2.5510826,-0.5531084,1.8352894,-0.0399338,1.973185,-0.8941243,1.7009903,-0.035144042,1.4221339,0.026154177,2.2361944,-0.018343814,1.7001249,1.0816072,1.5894369,0.02989967,2.537658,1.0173935,0.6411786,-0.11534602,1.3470628,-0.09958481
14,0.0032576602,-0.0018126527,-0.0046563568,0.032521095,0.43499964,0.95952463,0.7126662,1.3974943,1.4103472,0.80820453,-0.25531283,1.3807533,0.5587351,1.1599693,0.5801853,1.0206597,0.53174853,1.0197762,0.59737974,1.3626732,0.3976946,0.9426126,0.12147101,0.45471,-0.0029259948,0.7919116,0.6313822,1.4024441,0.14696388,1.0869753,-0.012689025,1.7427508,0.99262035,1.0012994,0.52970505,0.870842,1.2651451,0.8591473,0.5360331,1.1801726,0.849039,0.96415764,0.6924439,1.1511893,0.6901286,0.5852303,0.05318454,1.2135388,1.136035,1.0263017,0.5534749,1.0833468,1.1377885,1.0313381,0.6387174,1.2145584,1.2914573,0.8434892,0.29238808,1.2545608,1.0140151,1.4651146,1.369333,1.474703,0.41562545,0.8186395,0.85185826,0.34579343,0.76255184,0.84334195,0.41391817,1.0121619,0.8585544,1.052038,0.73852223,1.7631303,0.10112498,0.9367658,0.8325756,1.5010949,-0.2521345,0.88815916,0.14790505,0.7943704
15,0.0035803877,0.0062084906,-0.0020618653,-0.016605958,-0.47865218,0.39094126,0.41094282,0.39319676,0.20799707,0.3341788,-0.58920234,-1.0218261,0.029190617,0.52987313,-0.38931942,-0.3966001,0.107354105,0.43108553,-0.11717501,-0.26699588,0.16746835,0.435506,-0.6911659,-1.4959414,-0.887673,0.35377246,-0.18132743,-0.5248288,0.14734523,0.3830134,-0.9635942,-0.8510269,0.19029458,0.44852945,-0.56090444,-0.47549996,0.34582993,0.5338745,-0.6589611,-0.79036295,0.30348298,0.4862123,-0.58100855,-0.8489596,0.8911217,0.097138,-0.6196224,0.6768892,0.27239195,0.37872693,-0.59426427,-0.4712188,0.12181494,0.4424727,-0.28915152,-0.028759874,0.39464518,0.37471628,-0.786574,-0.9729291,-0.344103,0.47767073,-0.08767067,-1.6712451,-0.11213341,0.6613468,-0.36354312,-1.5103036,0.2935992,0.5383998,-0.63741773,-0.44796777,0.12380105,0.6369702,-0.6165239,-0.16469178,-0.15966617,0.39759183,-0.22928496,-0.35666952,-0.009731901,0.29667586,-0.3724953,-0.82337993
16,0.0079806,0.029785704,0.0040027658,0.015579342,0.0346971,0.643264,0.39039516,1.1390172,1.0904819,0.51395106,-1.3521864,0.60952765,0.24412268,0.7139201,-0.38875324,0.27405867,0.29654974,0.68742806,-0.1863264,0.80852795,0.07026334,0.4537562,-0.50664276,-0.45796466,-0.5480151,0.51096976,0.21637234,0.9194311,0.002469712,0.7499654,-0.6903421,1.1953956,0.4800271,0.64792943,-0.37614387,0.22723947,0.49680895,0.4374252,-0.61330223,0.41026857,0.50631213,0.5860732,-0.20616046,0.4504982,0.6065899,0.26787665,-0.81071323,0.8930373,0.6953671,0.62947303,-0.51380813,0.28944704,0.7300979,0.70719236,-0.3655922,0.7446898,0.83625543,0.6554697,-0.91578096,0.6772084,0.3465328,0.7486469,0.06445941,-0.14194702,0.08368608,0.48059165,-0.027416911,-0.32781026,0.74019235,0.51228845,-0.457263,0.3349902,0.38327557,0.73262036,-0.2107306,1.3287636,-0.32984942,0.6376773,0.28196096,1.2689422,-0.37440625,0.4364265,-0.5294667,0.102091484
17,-0.0028814771,0.023643307,0.0011332603,0.016354598,0.66757625,0.52099687,0.7819149,1.0815524,1.6554794,0.29826096,-0.4321803,0.6662881,1.1790947,0.42776725,0.35178632,0.3064625,0.8319613,0.527028,0.33573052,0.66647315,0.6615424,0.3163528,0.050047696,-0.32610512,-0.0034627477,0.28536066,0.5919116,1.020809,0.45658916,0.5596948,-0.31866378,1.1810571,1.4514116,0.48483875,0.40075448,0.32754245,1.5431285,0.2932799,0.4531281,0.42974615,1.3366272,0.38563463,0.4993968,0.5280328,0.95539093,0.25571772,-0.048795335,0.6957712,1.6619365,0.399092,0.27983811,0.39308393,1.6343987,0.49607137,0.45254126,0.76143,1.6775402,0.46209112,0.04624876,0.531385,1.8605672,0.5155617,1.0609442,0.07135153,0.8881355,0.29029098,0.62716216,-0.45238894,1.2986231,0.30950844,0.22075959,0.27025995,1.343964,0.5193744,0.5566702,1.2947222,0.3527525,0.45100182,0.7805895,1.2445294,-0.24984446,0.22127585,-0.06743268,0.1626015
18,0.015149191,0.00017763115,0.0011366131,-0.014351625,0.007191216,-0.17219168,0.29345945,-0.3444503,0.4889184,-0.39493585,-0.4762263,-1.5007411,0.37620172,-0.3194988,-0.3957129,-0.8751116,0.49137104,-0.3063093,-0.29116336,-1.0356739,0.5904583,-0.49097437,-0.5715358,-1.6979965,-0.3444629,-0.26038918,-0.4218292,-1.3177409,0.63209635,-0.47299963,-1.0273837,-1.581606,0.34202403,-0.37406525,-0.6131907,-0.87374014,0.5589273,-0.42037725,-0.6193592,-1.1835386,0.53665656,-0.34329507,-0.71508324,-1.1905091,1.0436891,0.097389385,-0.54151183,0.13309965,0.5421539,-0.54528654,-0.5822265,-0.8341694,0.41010037,-0.3539378,-0.3412704,-0.30799577,0.74272543,-0.5093314,-0.63205665,-1.5676911,-0.17463998,-0.4426981,-0.2365431,-1.9166001,0.31229746,-0.16734925,-0.3480955,-1.8797909,0.5237731,-0.33510935,-0.6449632,-0.7890822,0.33460528,-0.22963966,-0.7443526,-0.89809054,0.4145019,-0.28840187,-0.4619509,-0.95246166,0.29271993,-0.37007886,-0.3896087,-1.3636395
19,0.0069452208,0.011129301,0.018859038,-0.0029047022,-0.7173143,0.2758333,0.56934303,0.25873208,-0.4127669,0.14711499,-0.050846044,-0.8529971,-0.3011475,0.19155906,0.14006926,-0.27731314,-0.26584595,0.25541827,0.12891978,-0.3292373,-0.10532694,0.11718969,-0.05641266,-0.99798584,-1.050812,0.33055723,0.12835863,-0.56991935,-0.47584745,0.20508657,-0.2023371,-0.7265959,-0.24544388,0.1846242,-0.084616095,-0.26513043,-0.16961636,0.1579111,-0.059634328,-0.5036834,-0.013213187,0.20578791,-0.31434685,-0.6173048,0.4491907,0.23328541,-0.08860205,0.5635467,-0.16175355,0.08126627,-0.03836426,-0.3328805,-0.20500915,0.10325773,0.088076405,0.104368456,-0.28763363,0.06391977,-0.132738,-0.8218607,-0.5999178,-0.110843234,0.4291008,-1.5301719,-0.27755648,0.34509996,0.17628002,-1.0578142,-0.110259145,0.15092735,-0.23582661,-0.21710461,-0.25123274,0.3551423,-0.06719476,-0.22897153,-0.34472042,0.24045283,-0.029729383,-0.4860225,-0.13283049,0.13075821,0.1478213,-0.55379504
20,0.004989186,0.0075975917,-0.0021519181,-0.027727012,-0.89489496,-0.67793095,0.7006422,0.14492622,-0.35990945,-0.7290305,-0.12175495,-1.1770916,-0.4827705,-0.46575907,0.054790862,-0.5181236,-0.32900167,-0.6215006,0.1967233,-0.575814,-0.28388345,-0.524604,-0.2890964,-1.5568025,-1.2390882,-0.6414254,0.18701123,-0.7857426,-0.5184477,-0.7480109,-0.31337935,-0.98290443,-0.26213568,-0.40195677,-0.15885581,-0.6237812,-0.33103198,-0.49732986,-0.15432504,-0.7628041,-0.15110599,-0.36908105,-0.17963131,-0.8796277,0.428626,-0.60340333,-0.04284358,0.6320487,-0.32230204,-0.632622,-0.13259399,-0.58774334,-0.39626828,-0.45362806,0.12628576,-0.21195766,-0.24593163,-0.7760344,-0.28877345,-1.1463012,-0.82381415,-0.2763903,0.27141413,-1.5414438,-0.5942435,-0.3515706,0.12625685,-1.4081997,-0.20615503,-0.32670578,-0.20822458,-0.5013307,-0.41371232,-0.4839058,0.08945243,-0.30453092,-0.56024796,-0.6307163,0.13837962,-0.6719113,-0.28699204,-0.66658264,0.18000051,-0.8095028
21,0.011474468,0.0040671797,0.0035979748,-0.017178297,-0.89711976,-1.1211114,0.5845701,0.25545302,-0.38950676,-1.2504387,-0.11217354,-0.912368,-0.4569365,-1.0732234,-0.009992117,-0.47377497,-0.38324854,-1.1483546,0.023817556,-0.50023603,-0.29048055,-1.2710415,-0.28172615,-1.2973028,-1.1676264,-1.09933,0.10473256,-0.7213688,-0.5314914,-1.428862,-0.29043543,-0.8895235,-0.3639292,-0.9815427,-0.24109912,-0.56231856,-0.33849186,-1.1520923,-0.20102577,-0.6256115,-0.1310642,-0.94910204,-0.30837604,-0.7656745,0.33729774,-0.5052898,-0.14116128,0.5723076,-0.28099388,-1.231435,-0.14856328,-0.48675454,-0.38775143,-1.0150679,0.08869969,-0.032215342,-0.2436854,-1.419819,-0.18329734,-0.8868689,-0.8018301,-0.96256834,0.26585782,-1.5309594,-0.5665366,-0.9205913,0.01919364,-1.2464385,-0.18655875,-0.90578896,-0.26787165,-0.34071305,-0.47595572,-1.0967124,-0.19678101,-0.41826102,-0.56693375,-1.1554004,-0.013713846,-0.5643927,-0.23566312,-1.1304138,0.005324054,-0.7682189
22,-0.012949074,0.0028873412,-0.004940942,0.027096665,1.1118059,0.076438196,1.6220796,0.84372056,1.9860908,-0.05445388,1.1309702,0.5407546,1.7115123,0.21967617,1.6995909,0.32378235,1.519426,0.1279358,1.6706489,0.65308475,1.5163002,0.43506446,1.4049544,-0.25798288,0.81481516,0.03561972,1.748961,0.89615846,1.1038643,0.20959699,0.98182654,1.0428176,2.0546832,0.20250389,1.7061858,0.28039458,2.3178563,0.16496356,1.8292906,0.3107912,2.010968,0.121373676,1.8595268,0.46122283,1.1473198,-0.18077035,0.7958589,0.7541337,2.3264444,0.17003872,1.8447746,0.3234704,2.348819,0.1768518,1.8168689,0.3112222,2.3183305,0.08579094,1.6781315,0.43750066,1.8916966,0.4352713,2.3398788,0.31075367,1.3817561,0.19074725,1.7848797,-0.46846795,1.5176133,0.1046257,1.3319325,0.32963696,1.7432323,0.1687485,1.4735452,1.2461989,1.0773051,0.16919287,2.0568492,1.0447228,0.37859166,0.12404358,0.9983562,0.13965215
23,0.029983466,-0.0065130955,-0.025449004,0.014944954,-0.93650556,-0.3889835,-0.60849017,0.7729192,0.123275615,-0.53120106,-2.4319665,-0.35945696,-0.49181554,-0.3800405,-1.8563141,-0.44792813,-0.4345524,-0.31961274,-1.1842378,0.29625842,-0.6140905,-0.39981127,-1.4747202,-1.3373892,-1.2763351,-0.20540954,-0.8772455,0.6228471,-0.551405,-0.5176553,-1.835926,0.5013385,-0.31526327,-0.3814123,-1.7096772,-0.4033543,-0.22691256,-0.40420997,-1.782181,-0.5726387,-0.11505616,-0.49164954,-1.6626817,-0.5142191,0.4440522,-0.30550253,-1.8374985,1.4220153,0.08873942,-0.5506984,-1.9106178,-0.60612553,-0.15392204,-0.40142602,-1.7038071,0.073146805,-0.40767714,-0.24345584,-2.0970633,-0.2397243,-0.7944031,-0.2879371,-1.6580673,-1.9980533,-0.5043142,-0.5456084,-1.0447187,-0.856721,0.2563639,-0.37950206,-1.8941317,-0.31797794,-0.252397,-0.4700994,-1.0970193,1.1324238,-1.0332694,-0.39332587,-0.9119953,1.1567107,-0.8310368,-0.4296189,-1.3854958,-0.2225518
24,0.000992002,-0.0012169285,-0.016231073,0.025729734,0.44232905,0.5458438,0.98318106,0.18200462,1.5135719,0.25692174,-0.4490915,-0.5558473,0.786274,0.3116232,0.43348867,-0.8212345,0.75310546,0.4807183,0.5223544,-0.40117493,0.46622834,0.15860453,0.21747585,-1.399408,-0.20824929,0.3012757,0.6812907,0.07889727,0.26064473,0.3713597,-0.41956186,0.08597009,1.1232147,0.39062908,0.5547026,-0.74663347,1.4427717,0.15324585,0.4734369,-0.83769506,1.0371058,0.2685451,0.420031,-0.5843855,1.0006666,0.395307,0.011507669,0.44684654,1.2893298,0.22801097,0.3707088,-0.68138874,1.3508089,0.36699542,0.4127598,-0.16123235,1.5231687,0.40054277,-0.09720017,-0.5319634,1.1232361,0.08573681,0.99884295,-1.9793205,0.73526734,0.15187936,0.7018692,-1.4690956,1.0566772,0.22101232,0.116838925,-0.7029805,1.1362655,0.43107897,0.60940886,0.36629272,0.23956954,0.40639442,0.93669087,0.405567,-0.35600874,0.25252095,0.3178091,-0.81712276
