,0,1
0,3.8314836,-3.9354014
1,2.9702892,-3.195073
2,0.8025927,-0.8928942
3,3.916304,-3.731469
4,2.837321,-2.9970865
5,1.1280074,-0.994195
6,3.554857,-3.3562973
7,2.6830304,-2.67831
8,0.18499921,-0.27996522
9,6.4521093,-6.616476
10,5.0100656,-5.1569285
11,0.9634338,-1.0153799
12,7.118006,-6.870447
13,5.3894525,-5.359554
14,1.7871422,-1.6511145
15,6.2590466,-6.0024633
16,4.626974,-4.625169
17,0.5100699,-0.6530918
18,4.954824,-5.036041
19,4.278602,-4.310539
20,0.92504185,-1.024199
21,5.509318,-5.286859
22,4.6392746,-4.6400895
23,1.4611857,-1.4940431
24,5.0398474,-4.8836575
25,4.2617846,-4.115934
26,0.50840926,-0.7542396
27,5.346288,-5.3543806
28,5.655721,-5.689354
29,1.8444498,-1.9204105
30,5.8552504,-5.5021133
31,5.6536717,-5.606563
32,2.087841,-2.1512072
33,5.0270433,-4.8487926
34,4.689815,-4.719237
35,0.9951069,-1.342699
36,4.615643,-4.692577
37,5.08346,-5.1135607
38,1.8235736,-1.8644372
39,5.422184,-5.028622
40,5.2592287,-5.2475414
41,1.9428601,-1.9997431
42,4.465729,-4.3237567
43,4.305179,-4.3653455
44,0.9983812,-1.3253121
45,4.529304,-4.6287217
46,4.8516483,-4.885582
47,1.6705002,-1.7368516
48,5.469911,-5.0998454
49,5.1102395,-5.170879
50,1.7971363,-1.8541454
51,4.4293633,-4.3243375
52,4.1834865,-4.2340713
53,0.8965431,-1.2243872
54,4.6246395,-4.7152395
55,4.8374753,-4.892975
56,1.5768857,-1.6708069
57,5.548901,-5.2037683
58,5.0795937,-5.1701603
59,1.7214144,-1.7885665
60,4.4854274,-4.416469
61,4.1492524,-4.2028136
62,0.8190775,-1.137817
63,4.5683722,-4.650788
64,4.7326,-4.7947164
65,1.5137019,-1.6054592
66,5.4497633,-5.1159
67,4.932528,-5.030214
68,1.640264,-1.7110049
69,4.3979845,-4.3369536
70,4.0258007,-4.0829344
71,0.7444215,-1.0567099
72,4.316703,-4.3844867
73,4.4092407,-4.4681506
74,1.4596715,-1.5328835
75,5.134744,-4.813567
76,4.62297,-4.7306824
77,1.535584,-1.6017063
78,4.074933,-4.0188694
79,3.7813692,-3.8318803
80,0.6967629,-0.9705815
81,4.1945915,-4.2650404
82,4.223283,-4.2765746
83,1.4689243,-1.5211664
84,4.98579,-4.6964464
85,4.506476,-4.619983
86,1.5199618,-1.5803732
87,3.862446,-3.7988498
88,3.6562436,-3.697325
89,0.6711554,-0.9520475
90,4.192817,-4.2884398
91,4.076775,-4.14231
92,1.3455777,-1.4081066
93,4.9509983,-4.7161655
94,4.373189,-4.49677
95,1.3840154,-1.4150175
96,3.7866254,-3.7121942
97,3.5375059,-3.5748637
98,0.50228316,-0.8076401
99,4.263223,-4.3752985
100,4.0777526,-4.180515
101,1.2203574,-1.2774886
102,5.010027,-4.788633
103,4.420314,-4.538725
104,1.2645544,-1.2789801
105,3.9222112,-3.7877216
106,3.6676435,-3.7062457
107,0.45058197,-0.71216613
108,4.1902223,-4.3121743
109,4.018498,-4.1299233
110,1.1245842,-1.1742005
111,4.9357314,-4.7257977
112,4.4361744,-4.521774
113,1.2534618,-1.2272209
114,3.8903477,-3.7887602
115,3.7206361,-3.7314458
116,0.47443646,-0.70286524
117,3.8910785,-3.985413
118,3.9251804,-3.9934545
119,1.2792311,-1.29695
120,4.6214895,-4.3489227
121,4.297532,-4.385712
122,1.4765539,-1.4519804
123,3.683938,-3.5637987
124,3.654955,-3.6960118
125,0.6465493,-0.9032474
126,3.6912758,-3.7663336
127,3.8529067,-3.9205632
128,1.3888575,-1.3817824
129,4.4411254,-4.112401
130,4.2263675,-4.319254
131,1.6147016,-1.5979437
132,3.5112612,-3.3680756
133,3.5957654,-3.6509664
134,0.7608462,-1.0200549
135,3.5879824,-3.6673555
136,3.7934308,-3.8910415
137,1.35233,-1.3705945
138,4.4877286,-4.1634064
139,4.2664866,-4.3732343
140,1.5548404,-1.577579
141,3.6014163,-3.462756
142,3.6379015,-3.6836765
143,0.7362897,-0.9931379
144,3.9820333,-4.0780325
145,4.1460886,-4.2501483
146,1.3690321,-1.4159224
147,4.9760847,-4.6507525
148,4.6494823,-4.7819333
149,1.5338496,-1.5768433
150,3.9749844,-3.8515177
151,3.924906,-3.9677498
152,0.69708186,-0.9740717
153,4.8159814,-4.920229
154,4.826563,-4.9318314
155,1.4227023,-1.4737862
156,5.8545537,-5.554493
157,5.38433,-5.5344133
158,1.5549473,-1.5927508
159,4.68671,-4.5348163
160,4.504077,-4.5429444
161,0.6367666,-0.98168296
162,4.9607244,-5.059103
163,5.0745854,-5.148276
164,1.4836489,-1.552852
165,5.9900436,-5.7373257
166,5.6266637,-5.7506742
167,1.6579343,-1.6570218
168,4.673244,-4.54601
169,4.645018,-4.6913495
170,0.67565626,-1.0366168
171,4.8733587,-4.972421
172,5.0320945,-5.093591
173,1.5550846,-1.6279508
174,5.832007,-5.5740185
175,5.568624,-5.7101927
176,1.7641838,-1.778099
177,4.5295954,-4.4156394
178,4.565458,-4.640801
179,0.7396217,-1.1258767
180,4.531651,-4.639439
181,4.5984645,-4.674596
182,1.4568669,-1.5301595
183,5.4414244,-5.1434383
184,5.072912,-5.2265863
185,1.6382349,-1.6700115
186,4.3058076,-4.1840158
187,4.218732,-4.27688
188,0.68029976,-1.0460958
189,4.382115,-4.4751644
190,4.366804,-4.4494276
191,1.3544649,-1.4333118
192,5.3592663,-5.030589
193,4.855354,-4.988118
194,1.5260562,-1.5812296
195,4.3144703,-4.199662
196,4.068642,-4.102295
197,0.6619764,-0.9804303
198,4.5199194,-4.6146517
199,4.49634,-4.5748076
200,1.3678215,-1.4573112
201,5.495538,-5.154375
202,4.884113,-4.9890957
203,1.5150167,-1.5827072
204,4.447795,-4.3581877
205,4.0464463,-4.0731664
206,0.6697291,-0.9757747
207,4.7114205,-4.8017063
208,4.7021556,-4.7726474
209,1.4674897,-1.5733573
210,5.6599607,-5.3125963
211,4.998305,-5.0955257
212,1.5956316,-1.6662018
213,4.5665417,-4.489246
214,4.0889745,-4.132444
215,0.7166481,-1.0318159
216,4.813805,-4.903388
217,4.806392,-4.8773575
218,1.5141697,-1.6326009
219,5.752589,-5.401196
220,5.058524,-5.153563
221,1.6340128,-1.707983
222,4.627577,-4.5485415
223,4.1126018,-4.161084
224,0.73178655,-1.0505637
225,4.859053,-4.9493527
226,4.8333664,-4.9071293
227,1.4928857,-1.6205741
228,5.801728,-5.4447007
229,5.070695,-5.1633167
230,1.6075069,-1.6847206
231,4.6694555,-4.592331
232,4.111893,-4.1541524
233,0.7025566,-1.0246803
234,4.920751,-5.0092144
235,4.873821,-4.9507437
236,1.4715593,-1.6030728
237,5.864054,-5.5017033
238,5.1029663,-5.1959467
239,1.5808529,-1.6615684
240,4.723203,-4.649361
241,4.128608,-4.1664968
242,0.6766335,-1.0029079
243,4.9429708,-5.0266027
244,4.897012,-4.972745
245,1.4629668,-1.5929031
246,5.887504,-5.525337
247,5.1283116,-5.2234974
248,1.5760363,-1.6566825
249,4.735151,-4.665153
250,4.141598,-4.1775317
251,0.66937137,-0.9995751
252,4.9020543,-4.980904
253,4.8892283,-4.961285
254,1.4732503,-1.598946
255,5.8523517,-5.4949784
256,5.1367865,-5.2320695
257,1.6005034,-1.6786836
258,4.7018695,-4.634176
259,4.152585,-4.189673
260,0.68931234,-1.0186476
261,4.8072567,-4.8836184
262,4.8468437,-4.917924
263,1.4843098,-1.6030065
264,5.7658534,-5.4130344
265,5.1159453,-5.2113986
266,1.6256684,-1.7008873
267,4.638173,-4.570291
268,4.148145,-4.1879616
269,0.7169884,-1.0421616
270,4.7145004,-4.7882714
271,4.789985,-4.8593926
272,1.4824152,-1.5961528
273,5.672242,-5.3229017
274,5.069886,-5.166689
275,1.6308874,-1.702932
276,4.5692663,-4.5021305
277,4.121013,-4.163059
278,0.7304787,-1.0525861
279,4.652915,-4.7271714
280,4.749303,-4.819324
281,1.4756714,-1.5850124
282,5.605579,-5.257936
283,5.0289326,-5.1289954
284,1.6274127,-1.6976527
285,4.5181875,-4.4489236
286,4.0928326,-4.1365643
287,0.7364823,-1.0541669
288,4.6137557,-4.6880555
289,4.7203045,-4.790589
290,1.4663173,-1.5697944
291,5.5665665,-5.220627
292,5.0077105,-5.1106443
293,1.6212424,-1.6899158
294,4.486376,-4.4139543
295,4.0772886,-4.1196055
296,0.73777,-1.0526323
297,4.579981,-4.6567984
298,4.6965327,-4.767047
299,1.4644843,-1.562547
300,5.534276,-5.19023
301,4.99018,-5.094021
302,1.6195217,-1.6852201
303,4.457673,-4.3808575
304,4.0631804,-4.1051364
305,0.741515,-1.0531036
306,4.5638685,-4.6433167
307,4.683771,-4.75514
308,1.4710653,-1.5652102
309,5.5156083,-5.1752095
310,4.9846835,-5.088346
311,1.6245687,-1.6878098
312,4.44637,-4.3633323
313,4.0620146,-4.10475
314,0.74842477,-1.058433
315,4.5745616,-4.655465
316,4.6897798,-4.760239
317,1.4739375,-1.5681514
318,5.5190487,-5.182441
319,4.9858685,-5.0848064
320,1.6222446,-1.6865625
321,4.4593,-4.371822
322,4.065185,-4.111401
323,0.7474721,-1.0612428
324,4.6047883,-4.68305
325,4.6950274,-4.76205
326,1.4558903,-1.5531074
327,5.528411,-5.1960425
328,4.970083,-5.064462
329,1.5964975,-1.6667598
330,4.4767776,-4.3922906
331,4.061247,-4.109309
332,0.7245124,-1.0464287
333,4.6426005,-4.7129307
334,4.692526,-4.7589946
335,1.4181029,-1.5174372
336,5.534922,-5.2015862
337,4.934427,-5.0282707
338,1.5489606,-1.6250877
339,4.48345,-4.403164
340,4.048751,-4.092901
341,0.68816996,-1.0145135
342,4.6448145,-4.7142606
343,4.6847568,-4.7510767
344,1.4222469,-1.5242919
345,5.544112,-5.2034574
346,4.933498,-5.0282006
347,1.5361539,-1.6196194
348,4.470243,-4.4046097
349,4.0842175,-4.1207232
350,0.69825053,-1.0036554
351,4.652894,-4.739896
352,4.7216434,-4.7894115
353,1.4810053,-1.5909675
354,5.60983,-5.2601833
355,5.0169353,-5.110026
356,1.5849662,-1.6700572
357,4.499492,-4.446188
358,4.172928,-4.2007174
359,0.7362314,-1.0308037
360,4.7834187,-4.8996944
361,4.9009533,-4.973173
362,1.5858417,-1.7059582
363,5.8533845,-5.4880276
364,5.263969,-5.3639092
365,1.6900914,-1.7763556
366,4.710077,-4.652626
367,4.375109,-4.391494
368,0.7931947,-1.0834175
369,5.047589,-5.182762
370,5.1873703,-5.2569866
371,1.7217505,-1.8568927
372,6.2706623,-5.865725
373,5.626415,-5.7344675
374,1.8287458,-1.9128336
375,5.0660725,-5.006884
376,4.661253,-4.6708145
377,0.84075946,-1.1425483
378,5.552486,-5.703042
379,5.7236705,-5.773846
380,2.0054607,-2.162569
381,6.908216,-6.4645004
382,6.1604285,-6.2775245
383,2.1039321,-2.1883416
384,5.612524,-5.5734377
385,5.051095,-5.0655327
386,0.9634058,-1.2931938
387,6.094021,-6.268671
388,6.18366,-6.2608976
389,2.2022562,-2.3974175
390,7.422212,-6.9731464
391,6.5227714,-6.62956
392,2.311742,-2.3766918
393,6.0359488,-6.0087996
394,5.2595677,-5.2944965
395,1.011542,-1.3924098
396,6.5093694,-6.674574
397,6.4935527,-6.6207824
398,2.3030946,-2.5239449
399,7.840173,-7.4311957
400,6.7815104,-6.8568397
401,2.4572868,-2.5183728
402,6.3508477,-6.3145323
403,5.433537,-5.449185
404,1.0329727,-1.4558383
405,6.7453866,-6.8467546
406,6.4805427,-6.6056466
407,2.0499556,-2.248333
408,7.8538294,-7.476835
409,6.526788,-6.560654
410,2.2010581,-2.236488
411,6.2995586,-6.277666
412,5.2325697,-5.2389717
413,0.78092915,-1.2656472
414,6.581897,-6.668179
415,6.0673423,-6.1646423
416,1.7851939,-1.9667004
417,7.3847356,-6.951523
418,5.935443,-5.9616113
419,1.8642812,-1.9119769
420,5.935103,-5.87261
421,4.8643346,-4.8424478
422,0.61294967,-1.0548787
423,5.8259087,-5.920709
424,4.5887413,-4.628022
425,0.8079142,-0.97990435
426,6.176514,-5.7982273
427,4.3906612,-4.519038
428,0.8585253,-0.9085171
429,5.030368,-4.9144125
430,3.7878208,-3.7202463
431,-0.0016820505,-0.31864837
432,5.3567905,-5.3308043
433,3.7724457,-3.7721822
434,0.31709945,-0.47523612
435,5.779098,-5.5204806
436,3.8501184,-4.0028925
437,0.52827406,-0.6844404
438,4.875708,-4.6365805
439,3.479992,-3.4120414
440,-0.0507385,-0.23102352
441,3.350106,-3.4314656
442,1.6525939,-1.7619085
443,-0.37677687,0.23402429
444,3.483107,-3.4636385
445,1.691054,-1.7100393
446,-0.24793273,0.24100895
447,3.1841924,-3.0518851
448,1.7522597,-1.6695489
449,-0.5424024,0.43709317
450,5.880251,-5.6904454
451,6.1193843,-6.4758472
452,2.2533596,-2.3437784
453,6.671669,-6.49669
454,6.5171456,-6.4030447
455,2.6754699,-2.6773322
456,6.5496926,-6.729951
457,5.8476424,-5.9043636
458,1.1865944,-1.5664526
459,9.412987,-9.226367
460,10.029288,-10.352496
461,3.4264994,-3.3756382
462,11.64783,-11.307803
463,11.082584,-10.806416
464,4.1969614,-4.3738437
465,10.599651,-10.429589
466,8.87639,-9.099568
467,2.2338285,-2.6198978
468,7.481893,-7.2598767
469,8.272597,-8.517607
470,2.9713085,-2.9830246
471,9.362261,-8.9718685
472,9.249996,-8.956567
473,3.4768624,-3.672143
474,9.275589,-9.123936
475,7.8467093,-7.902174
476,2.047992,-2.3868551
477,7.8594522,-7.6207547
478,9.265557,-9.53483
479,3.7769,-3.8057003
480,9.265073,-8.902381
481,9.669736,-9.460981
482,3.9630551,-4.350347
483,9.127075,-8.915261
484,7.9232736,-8.102487
485,2.42704,-2.9611878
486,7.4110117,-7.199238
487,8.4952545,-8.776057
488,3.3388994,-3.4275916
489,8.854733,-8.4970255
490,8.918701,-8.78657
491,3.4223285,-3.7698832
492,8.408479,-8.28913
493,7.299814,-7.4222937
494,2.0202787,-2.6202872
495,7.7391887,-7.5422854
496,8.133303,-8.455273
497,2.87618,-2.962532
498,9.259141,-8.879393
499,8.751853,-8.635517
500,2.9564214,-3.3004718
501,8.45614,-8.427323
502,7.2580533,-7.3301926
503,1.7073057,-2.2588706
504,7.7650237,-7.5304794
505,7.7266803,-8.099357
506,2.518391,-2.596929
507,9.254592,-8.869726
508,8.499192,-8.408758
509,2.5764208,-2.9562466
510,8.313569,-8.284154
511,7.0788894,-7.110558
512,1.4656035,-1.9681937
513,7.4242716,-7.1514263
514,7.2635856,-7.6341352
515,2.372847,-2.4441547
516,8.8475685,-8.493006
517,8.094199,-8.0178995
518,2.4609044,-2.8547442
519,7.9224696,-7.8884306
520,6.8175206,-6.8394265
521,1.3960005,-1.8649269
522,6.915235,-6.6031504
523,6.6806245,-7.048075
524,2.175078,-2.2148988
525,8.263905,-7.9435143
526,7.588594,-7.519467
527,2.317527,-2.6745136
528,7.3869705,-7.3639383
529,6.4440594,-6.4916706
530,1.2918268,-1.7286236
531,6.8037267,-6.4874005
532,6.604451,-6.931618
533,2.1064746,-2.1178067
534,8.191977,-7.9100122
535,7.6395,-7.535785
536,2.3428962,-2.6950603
537,7.298149,-7.2757473
538,6.497615,-6.536525
539,1.2752796,-1.7359289
540,6.7178626,-6.456986
541,6.389097,-6.6534433
542,2.0245278,-2.0420837
543,8.042725,-7.7798705
544,7.439037,-7.323781
545,2.3612974,-2.6612988
546,7.0861154,-7.073613
547,6.4272795,-6.4421244
548,1.1836647,-1.7135395
549,6.4027715,-6.172726
550,6.2558084,-6.5244527
551,2.0897903,-2.1410565
552,7.727969,-7.468541
553,7.3211184,-7.215115
554,2.4299183,-2.7422721
555,6.862552,-6.825209
556,6.410613,-6.4128957
557,1.2978451,-1.7793701
558,6.000635,-5.768802
559,5.9071083,-6.195818
560,2.081007,-2.0680768
561,7.3026204,-7.0955963
562,6.8536987,-6.7995043
563,2.310292,-2.5946705
564,6.5158715,-6.523256
565,5.9329333,-5.9565454
566,1.2987664,-1.7186464
567,5.630119,-5.3916736
568,5.7956595,-6.0957413
569,2.2442667,-2.2242644
570,6.881156,-6.6570807
571,6.716481,-6.6297264
572,2.4223058,-2.66742
573,6.3159976,-6.2903333
574,5.7309747,-5.7834954
575,1.4241314,-1.7835244
576,5.5785203,-5.3593106
577,5.723404,-6.060213
578,2.202109,-2.2075078
579,6.817256,-6.5622563
580,6.623151,-6.51359
581,2.3828866,-2.6537247
582,6.295758,-6.2450495
583,5.6357884,-5.698603
584,1.3874195,-1.7327408
585,5.538616,-5.366691
586,5.6349483,-5.999372
587,2.036569,-2.064742
588,7.0356054,-6.74523
589,6.6677155,-6.5457735
590,2.2534158,-2.5568428
591,6.558414,-6.5113664
592,5.80079,-5.8561015
593,1.2548016,-1.6339186
594,6.271497,-6.124742
595,6.14696,-6.5219636
596,1.9123938,-1.9763886
597,7.9985814,-7.6719637
598,7.3549438,-7.215253
599,2.2275133,-2.5393503
600,7.4013014,-7.353698
601,6.4030204,-6.4685717
602,1.1424325,-1.6292839
603,7.561452,-7.415684
604,7.30455,-7.726967
605,2.1561522,-2.1918857
606,9.340443,-9.021088
607,8.601958,-8.43431
608,2.4872026,-2.851658
609,8.470829,-8.371107
610,7.4911356,-7.5392656
611,1.3055918,-1.8631855
612,8.16041,-8.044534
613,7.949042,-8.398414
614,2.3197067,-2.3583314
615,9.915334,-9.629628
616,9.218794,-9.081617
617,2.6033337,-2.9906964
618,8.833843,-8.720647
619,7.9767313,-7.9705524
620,1.4231511,-2.0141857
621,8.3314295,-8.210018
622,8.206611,-8.636182
623,2.43122,-2.4817576
624,9.86399,-9.597184
625,9.252219,-9.174865
626,2.6663692,-3.0804603
627,8.684822,-8.589973
628,7.8414335,-7.8596277
629,1.4653871,-2.1180604
630,7.7375917,-7.563886
631,7.632916,-8.07525
632,2.256484,-2.3469045
633,9.197992,-8.909761
634,8.657884,-8.581088
635,2.453238,-2.8539236
636,8.204167,-8.162001
637,7.309956,-7.341872
638,1.3541567,-1.9049777
639,7.015289,-6.815764
640,6.911508,-7.3423305
641,2.0305293,-2.1121995
642,8.625039,-8.313988
643,7.978374,-7.8916383
644,2.197161,-2.5663226
645,7.8142467,-7.7693443
646,6.7815013,-6.790355
647,1.2078115,-1.667471
