,0,1,2,3
0,-0.016058525,-0.055726893,0.11405927,-0.7780694
1,-0.026036598,-0.0017468444,0.07785293,0.16512948
2,-0.010363018,-0.024098095,0.2551296,0.0025254562
3,-0.04815271,-0.12670851,0.32295424,-0.008733615
4,-0.019822573,0.0015251072,-0.2248047,-0.33719552
5,0.02858613,-0.034674928,-0.034123074,-0.0138014
6,0.06211539,0.04653675,0.024525449,-0.019506007
7,-0.05087122,-0.027154421,-0.06918466,-0.11575886
8,-0.005511203,-0.09863926,-0.06579973,0.09715762
9,-0.0018102014,-0.090765834,0.20386699,-0.77527165
10,-0.077215515,-0.05909052,0.0449471,0.20515943
11,-0.030163065,-0.00851133,0.17000966,0.06182769
12,-0.070291266,-0.00959749,0.3318343,0.17468625
13,-0.07027297,0.09739958,-0.25861692,-0.41348267
14,0.003907445,-0.009213415,-0.1316691,-0.19137463
15,-0.05975042,0.0027818538,0.0526983,0.05597438
16,-0.060193803,-0.009302285,-0.045829237,-0.18973601
17,0.002257702,-0.04361203,-0.16449948,0.17554429
18,0.031901255,-0.16062611,-0.015389591,-0.77944064
19,-0.087935545,-0.029987907,0.043796614,0.10805376
20,-0.06281415,-0.0060730344,0.11689278,0.058874503
21,-0.042342834,-0.026025843,0.09254335,0.13167606
22,-0.06180881,0.06200203,-0.08486165,-0.16848627
23,0.00978978,0.018655637,-0.07953392,-0.018869337
24,0.01310852,-0.09242527,-0.10153039,0.03404464
25,-0.025949642,0.011251018,-0.0018195808,-0.08752588
26,-0.0047163395,-0.014961561,-0.115477785,0.2143052
27,0.0085932445,-0.09505703,-0.05566849,-1.0739026
28,-0.07943137,-0.016652172,-0.025818296,0.096742876
29,-0.0633302,0.003293215,0.15879107,0.059134338
30,-0.08243249,-0.014911506,-0.09114924,-0.06930148
31,-0.04596049,0.06980357,-0.0010129064,-0.110855676
32,-0.0073441705,0.025817879,-0.047170844,-0.098632656
33,-0.052041847,-0.13271098,-0.1684246,-0.1297855
34,-0.034604076,0.041029803,0.05334671,-0.21012792
35,-0.01150784,0.04217785,-0.09025091,0.19912872
36,0.039631262,-0.05613178,-0.21255481,-1.0776998
37,-0.063867636,-0.023504218,-0.047204502,0.14648643
38,-0.051918242,0.00016366769,0.12492042,0.025885142
39,-0.046487696,-0.01630198,-0.21229625,-0.12005174
40,-0.055239163,0.063258745,0.018921956,-0.07516024
41,0.002607637,0.02118295,-0.07313503,-0.17005518
42,-0.057233177,-0.12148971,-0.29593357,-0.21947788
43,-0.02894608,0.0312848,0.062633604,-0.18770254
44,-0.01733945,0.053648442,-0.046487737,0.14384654
45,0.06366127,-0.048691213,-0.2791561,-1.0765543
46,-0.0728922,-0.02507025,-0.016803727,0.16366452
47,-0.033714008,0.0011492625,0.106049225,0.016776882
48,-0.024645312,-0.040742435,-0.23516569,-0.14872402
49,-0.054555666,0.05955032,0.015661616,-0.082709424
50,0.010470208,0.01566878,-0.10288401,-0.21508235
51,-0.036247283,-0.09965745,-0.35166916,-0.25515482
52,-0.039083533,0.022874309,0.06786375,-0.14027959
53,-0.015426219,0.04561194,-0.021326516,0.13063052
54,0.06651116,-0.050549604,-0.2958761,-1.071536
55,-0.07928387,-0.028250894,0.0020144954,0.14777407
56,-0.022314627,-0.002132878,0.10823031,0.023636814
57,-0.013641429,-0.03960752,-0.22992507,-0.14802073
58,-0.053281553,0.051184684,0.017509613,-0.07704496
59,0.01386193,0.011330154,-0.11051433,-0.22549143
60,-0.018171206,-0.08673683,-0.35381925,-0.2563534
61,-0.035895564,0.019449487,0.07407975,-0.13286942
62,-0.014059403,0.04199817,-0.021389302,0.12769178
63,0.067134984,-0.052809134,-0.29085082,-1.0659835
64,-0.081219375,-0.031348687,0.01770293,0.13040331
65,-0.018231615,-0.002942222,0.11414336,0.025384195
66,-0.014949535,-0.033575434,-0.22498658,-0.14995754
67,-0.050515413,0.0442824,0.010882754,-0.08649173
68,0.013214255,0.009749115,-0.11324425,-0.21918833
69,-0.010379902,-0.08136815,-0.3409375,-0.24937356
70,-0.030480433,0.016286172,0.07544929,-0.13437518
71,-0.010380077,0.04531527,-0.023846034,0.12354733
72,0.07976581,-0.051528558,-0.28306612,-1.0331656
73,-0.08110818,-0.033281393,0.023527365,0.13821685
74,-0.017046485,-0.0029307092,0.10233224,0.02931565
75,-0.01329924,-0.043805297,-0.21682522,-0.14911577
76,-0.041787717,0.039927825,0.0074467994,-0.09439432
77,0.0145825725,0.009501361,-0.11851637,-0.20561329
78,-0.00022674678,-0.086782716,-0.3337086,-0.24600562
79,-0.028097289,0.009140704,0.06443279,-0.121068604
80,-0.008637047,0.05408017,-0.026522588,0.11678615
81,0.10252048,-0.05233123,-0.29222262,-1.0323114
82,-0.07455258,-0.041332055,0.019522384,0.15608442
83,-0.01626644,-0.0032830825,0.08727457,0.030216835
84,-0.009799304,-0.07534997,-0.23270339,-0.14385997
85,-0.028885983,0.024056496,0.0012153275,-0.11127562
86,0.019144703,0.005098644,-0.13773967,-0.20953241
87,0.0013678437,-0.09918396,-0.36460602,-0.2534019
88,-0.014600914,0.0038456982,0.05384548,-0.108287044
89,-0.0030411966,0.05368657,-0.03120717,0.10746426
90,0.12691534,-0.062492907,-0.29253817,-1.0236672
91,-0.05890546,-0.05054735,0.045172453,0.14306141
92,-0.017856829,-0.0070744716,0.09399824,0.024345107
93,-0.0064218845,-0.09124415,-0.23434854,-0.12872933
94,-0.017504845,0.017617323,-0.004714038,-0.12770134
95,0.027050309,-0.004114221,-0.15231854,-0.21253914
96,0.009919664,-0.09352462,-0.3850733,-0.2582792
97,-0.005126362,-0.008217439,0.05514895,-0.08784016
98,0.009701935,0.04885148,-0.041225355,0.12199128
99,0.123988844,-0.06806727,-0.28067172,-0.98263586
100,-0.04668595,-0.0556708,0.06201654,0.1393396
101,-0.017508682,-0.013890593,0.11420254,0.007330142
102,-0.0074164914,-0.07538731,-0.2299862,-0.13087936
103,-0.03373411,0.029618802,-0.033914585,-0.14442468
104,0.03301763,-0.01083366,-0.15830383,-0.19278389
105,0.013910379,-0.064259954,-0.40835547,-0.26692328
106,-0.0072263544,-0.0043256255,0.047038972,-0.06939291
107,0.0047104093,0.02378911,-0.04929241,0.15438429
108,0.09634169,-0.08211002,-0.265625,-0.9451732
109,-0.05509255,-0.050442845,0.04549505,0.17206886
110,-0.0201661,-0.009108645,0.109128505,0.007832244
111,-0.012039148,-0.03704673,-0.21020664,-0.1296144
112,-0.042997334,0.045824252,-0.02903672,-0.13736063
113,0.02571984,-0.007651828,-0.13457881,-0.1630364
114,0.004234536,-0.06169919,-0.3971419,-0.28208348
115,-0.009465123,0.013184752,0.076591775,-0.03405404
116,-0.009425209,0.021876104,-0.05752443,0.17709225
117,0.057480313,-0.079781525,-0.24308556,-0.9416357
118,-0.05273233,-0.045792397,-0.0025702193,0.17715307
119,-0.030350965,-0.0054828743,0.07976228,-0.0039309934
120,-0.020085488,-0.021438425,-0.21401657,-0.14812008
121,-0.032961905,0.045696896,-0.02257422,-0.11161166
122,0.02642212,-0.00041443022,-0.11304034,-0.15587088
123,0.0058022025,-0.08968409,-0.3830924,-0.26122543
124,-0.0025368906,0.0074061314,0.07076155,-0.06330637
125,-0.017784722,0.014809806,-0.06423868,0.13381927
126,0.041504845,-0.07095973,-0.26499417,-0.9571152
127,-0.04679925,-0.040475845,-0.037765443,0.16847363
128,-0.027532343,-0.0048302817,0.06302303,-0.0005614832
129,-0.010702108,-0.035514753,-0.23691669,-0.18384853
130,-0.032493252,0.04508822,-0.022420723,-0.09672209
131,0.024119036,0.006328601,-0.10953307,-0.15218374
132,-0.00019090436,-0.09476282,-0.39244956,-0.27565292
133,-0.0036817389,0.007200744,0.04959087,-0.10612144
134,-0.013761784,0.032521896,-0.06038322,0.107342124
135,0.07322967,-0.07993095,-0.31114066,-0.98956484
136,-0.057940602,-0.040433615,-0.027085207,0.17043267
137,-0.02997728,-0.0058255866,0.055807203,0.009706922
138,-0.0046463246,-0.05724084,-0.262542,-0.19627546
139,-0.039064247,0.037548356,-0.031795558,-0.09073462
140,0.023881195,0.010324805,-0.13275404,-0.17091283
141,0.0100862365,-0.09464005,-0.42091843,-0.30575743
142,-0.008759277,0.014972996,0.049699806,-0.095212944
143,-0.0084560765,0.048568416,-0.043682504,0.09317441
144,0.103095055,-0.06244824,-0.3188684,-1.0319283
145,-0.06999772,-0.042966027,-0.020192616,0.17154753
146,-0.03835605,-0.0014854029,0.059316993,0.021829046
147,-0.0054151127,-0.06087419,-0.27841067,-0.20241502
148,-0.04444622,0.039752193,-0.022664506,-0.090688355
149,0.019158607,0.01512231,-0.14380705,-0.17757055
150,0.00036694063,-0.10521091,-0.44801646,-0.34613764
151,-0.015997227,0.022376224,0.06268804,-0.09390902
152,-0.0003806129,0.05163597,-0.03878099,0.10011743
153,0.12343801,-0.023673207,-0.32980728,-1.102458
154,-0.077507064,-0.042150434,-0.03052137,0.16958743
155,-0.042386692,0.0005574177,0.06361127,0.02142077
156,-0.012911388,-0.06740875,-0.29422557,-0.2080755
157,-0.04461297,0.044027764,-0.01281568,-0.07904551
158,0.014470674,0.018365724,-0.16951807,-0.21850383
159,-0.011091344,-0.09745368,-0.46752098,-0.3716117
160,-0.015754268,0.031179817,0.08590003,-0.11469399
161,-0.008747988,0.035618868,-0.039391983,0.14028713
162,0.113715805,-0.018877096,-0.3507179,-1.1366274
163,-0.06735889,-0.04982818,-0.037252083,0.17526296
164,-0.03838216,0.003479095,0.0588101,0.013917908
165,-0.014467117,-0.074933074,-0.31101957,-0.24588025
166,-0.047772128,0.04887945,-0.011682425,-0.08946236
167,0.014402851,0.019573847,-0.15342696,-0.2277258
168,-0.005846452,-0.083038315,-0.47424495,-0.39043233
169,-0.011078842,0.037022255,0.078336954,-0.11616724
170,-0.02440393,0.023065956,-0.030252282,0.16533989
171,0.09734936,-0.013117082,-0.3641448,-1.140804
172,-0.06190163,-0.05770644,-0.049021848,0.18993115
173,-0.03408706,0.0061047776,0.048074096,0.013754234
174,-0.016567564,-0.06552138,-0.3188271,-0.23881665
175,-0.049136326,0.03861991,-0.04812972,-0.11954229
176,0.017196737,0.014234274,-0.14508735,-0.23352587
177,-0.009368055,-0.097718604,-0.4838288,-0.36940864
178,-0.014907297,0.03036664,0.064364865,-0.11173772
179,-0.033653494,0.0010376569,-0.024599534,0.16161853
180,0.09306985,-0.04678198,-0.36214796,-1.0704349
181,-0.05505913,-0.046765916,-0.021005563,0.16062652
182,-0.025322784,0.0026286878,0.06686433,0.012289688
183,-0.0016631946,-0.063478954,-0.28387567,-0.1838027
184,-0.047833297,0.034972675,-0.040191066,-0.1086986
185,0.017922308,0.009671708,-0.13391082,-0.22278479
186,-0.0032679013,-0.109409295,-0.44772053,-0.30499128
187,-0.022678267,0.016251015,0.05703847,-0.113756694
188,-0.029275686,0.009031857,-0.021263767,0.15081853
189,0.08689983,-0.061242543,-0.33036122,-1.0075784
190,-0.060396776,-0.038173657,-0.0025305077,0.15229875
191,-0.026292723,-0.0025908547,0.07980366,0.013586953
192,-0.0066376626,-0.057421718,-0.24521495,-0.14468126
193,-0.05096536,0.042566426,-0.027282227,-0.0973826
194,0.012364283,0.009054984,-0.1280419,-0.2130394
195,-0.01147864,-0.10538915,-0.4149177,-0.27896163
196,-0.026670333,0.0037508293,0.06436236,-0.10208102
197,-0.020022653,0.01722015,-0.028107163,0.13691324
198,0.07748334,-0.059408814,-0.3005946,-1.0141486
199,-0.06610735,-0.027706172,0.019836355,0.15021388
200,-0.027033817,-0.003989898,0.09611449,0.015959159
201,-0.0088334195,-0.05096111,-0.21315739,-0.12616998
202,-0.058539744,0.04783586,4.9505383e-05,-0.08006843
